"","row_labels","PC1","PC2","PC3","PC4","...1","Unnamed: 0","image_id","planting_date","genotype","treatment","pistil_area","pistil_circularity","bbox","segm","confidence","center_x","center_y","perimeter_intersect","possible_overlap","scan_position","scan_angle","plant_id","total_scans_for_sample","y_pos_all_overlapped","y_pos_all_overlapped_len_standardized","mask_id","year","plant"
"559","mask_1257_1",-2.51660059717919,-1.24648971066369,0.458284162817588,0.25663091627611,1257,0,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-3~0000000008.jpg","late_planting","gt1ra3B73","defoliated","3423","0.79498577829469","[[339.8215  120.49558 393.6518  211.07115]]","{'size': [672, 1008], 'counts': b'iWQ7b0Xd0>C:I4L4M3L3N2O3L3M3N2M6K2M101N1O2N1000000O10000O1000000001O00001O001O1O1O1O0O3N1N3M3M5I9F;E9H8G:Fi]c<'}","0.99483573","367.5","505","FALSE","FALSE","0","8","405-3","7","505","0.0939360119047619","mask_1257",21,"gt1ra3B73_405-3"
"560","mask_1257_12",2.48370647231081,-2.25660343450569,1.61310486029994,-0.137165703474433,1257,5,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/gt1ra3B73/defoliated/gt1ra3_282-8~0800000008.jpg","late_planting","gt1ra3B73","defoliated","1237","0.7427254814076508","[[517.27454 121.6411  546.28406 178.56073]]","{'size': [672, 1008], 'counts': b'_Rd:h0Sd08K4L3N1N3M3M3L4N100O2O000001O1O4L2N1O1O2N1O2N2N6I7J5HWQ_9'}","0.92052865","531.5","522.5","False","False","08","08","282-8","09","4436.5","0.6601190476190476","mask_1257",24,"gt1ra3B73_282-8"
"561","mask_1258_1",-1.36505516229132,2.29225107421721,0.33905322892181,1.33486285041472,1258,1,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-3~0000000008.jpg","late_planting","gt1ra3B73","defoliated","3266","0.69646502566232","[[338.3014  333.98395 390.48337 425.1589 ]]","{'size': [672, 1008], 'counts': b'`jn69Zd0f0D7J5K4L5L3M3M3L3O2M2O1N3N2M3N1O1O00100O2O0O010O1O01O1O2N1O0000M3N21O>B4L1O1OO1002N2M4K6K4K6K5K3L3KRVe<'}","0.9939349","364","291.5","FALSE","FALSE","0","8","405-3","7","291.5","0.0541294642857142","mask_1258",21,"gt1ra3B73_405-3"
"562","mask_1258_12",1.37128138772653,-2.77105401321561,1.21353158858047,-0.0634501393993932,1258,0,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/gt1ra3B73/defoliated/gt1ra3_282-8~0900000008.jpg","late_planting","gt1ra3B73","defoliated","1416","0.6701109339630315","[[490.8712  322.17828 531.2976  385.32062]]","{'size': [672, 1008], 'counts': b'dWS:5gd06K4L5K4L3N3M2O1N2O1O1N2O1O1N2O1N2O1M3O0O2O0001O000O101N1O2O1N2N1O2K5^Oc0M2M5Hofh9'}","0.99352276","511.0","318.5","False","False","09","08","282-8","09","2919.0","0.434375","mask_1258",24,"gt1ra3B73_282-8"
"563","mask_1259_1",-1.23399051016565,-1.19091035601808,-1.11475337522218,0.381627388928247,1259,2,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-3~0000000008.jpg","late_planting","gt1ra3B73","defoliated","3951","0.820947698018458","[[361.60416 313.24646 417.12106 405.71927]]","{'size': [672, 1008], 'counts': b'fl]7T1bc0;L4M4M4L2N2N4M2M2N3M4M1N2O2M4L1O10000O10000000000001O001O001O001N2O0O2N3M2O1N2N3N1N2O2M2O2N2N2N2M4M4K6I9FkTT<'}","0.9925867","388.5","312.5","FALSE","FALSE","0","8","405-3","7","312.5","0.0580357142857142","mask_1259",21,"gt1ra3B73_405-3"
"564","mask_1259_12",-1.78294075532425,0.310930982427467,1.14275633524563,0.297543022368277,1259,2,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/gt1ra3B73/defoliated/gt1ra3_282-8~0900000008.jpg","late_planting","gt1ra3B73","defoliated","1059","0.8142693539059489","[[430.658   228.3556  459.4604  277.12457]]","{'size': [672, 1008], 'counts': b'lRk8=]d0<E7J5M3M3N1O101N10000000000001N101O1O1O2M3N3L3N5J9G:EiPX;'}","0.9865654","444.5","419.0","False","False","09","08","282-8","09","3924.0","0.5839285714285715","mask_1259",24,"gt1ra3B73_282-8"
"565","mask_126_1",-2.00132850196357,3.01654244636719,1.19965886221979,2.08076981063973,126,4,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/defoliated/154-5~0000000008.jpg","early_planting","gt1ra3B73","defoliated","1091","0.813230120106286","[[308.5955  125.1177  338.81262 175.2263 ]]","{'size': [672, 1008], 'counts': b'gb[69bd08I7I7I7K4L2N3O0O1001O00001O00001O1O0O2O1O1N101M3N3L5Jfag='}","0.9742856","323.5","521.5","FALSE","FALSE","0","8","154-5","3","521.5","0.193824404761905","mask_126",21,"gt1ra3B73_154-5"
"566","mask_126_12",-3.50207513170116,0.549528888071432,-1.28433482624855,-0.632800605421337,126,2,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/gt1ra3B73/defoliated/gt1ra3_266-2~0400000008.jpg","early_planting","gt1ra3B73","defoliated","2373","0.8540992190818567","[[493.14847 162.281   542.00446 233.1952 ]]","{'size': [672, 1008], 'counts': b'd[T:f0Wd06L4L4L3M3M3N2M2O2M2O1N2O1O1O1N101O0O101O0001O00010O1O1O101N1O1O2N1O1N3N1O1O1N2O2M2O2M3N2M5Ka0]O\\ca9'}","0.93521506","517.5","473.0","False","False","04","08","266-2","05","2099.0","0.5205853174603174","mask_126",24,"gt1ra3B73_266-2"
"567","mask_1260_1",-2.48842565005291,2.64271140193703,-4.0003043760431,1.64513136316309,1260,3,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-3~0000000008.jpg","late_planting","gt1ra3B73","defoliated","2490","0.669884052339658","[[320.81995 131.47815 364.78543 219.96013]]","{'size': [672, 1008], 'counts': b'nSd6k0kc0>I5M4K5L3N2M4L4M2M4M2N2N1O1O1O0001O002N00001O0O01N1001O`0B3L1O1M4M4L4L7I6I<DVhW='}","0.9790875","342","494","FALSE","FALSE","0","8","405-3","7","494","0.0918898809523809","mask_1260",21,"gt1ra3B73_405-3"
"568","mask_1260_12",5.63995299429756,-0.697407935193472,-1.73957118625923,-0.329373575192541,1260,3,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/gt1ra3B73/defoliated/gt1ra3_282-8~0900000008.jpg","late_planting","gt1ra3B73","defoliated","1184","0.5416344727843675","[[457.78116 286.90326 483.72284 362.2947 ]]","{'size': [672, 1008], 'counts': b'fl\\94bd0b0D6K5M2M2O2M2O1N3N1N2N2N2L4K5K5M3O01O2N3L6H8F:Hc0WOYbg:'}","0.98345876","470.5","346.5","False","False","09","08","282-8","09","3199.0","0.47604166666666664","mask_1260",24,"gt1ra3B73_282-8"
"569","mask_1261_1",3.092781383894,-3.17671852611253,0.430298482621269,0.699297093674393,1261,4,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-3~0000000008.jpg","late_planting","gt1ra3B73","defoliated","1838","0.711881835770635","[[429.1704    32.832714 466.73386  104.39646 ]]","{'size': [672, 1008], 'counts': b'iWj8j0Sd06K5L4K6K4M2M2N101N2N1O1M3M3O1O1000000001O002WNS]O[1ob0^NW]Oa1Vc0N1N2N2N2N3M2N4K6K5I;AhcS;'}","0.97402835","447.5","603","FALSE","FALSE","0","8","405-3","7","603","0.112165178571429","mask_1261",21,"gt1ra3B73_405-3"
"570","mask_1261_12",4.25201889836735,0.583110354393793,-2.51628547255992,-1.93243933194745,1261,0,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/gt1ra3B73/defoliated/gt1ra3_283-2~0000000008.jpg","late_planting","gt1ra3B73","defoliated","1623","0.7287102252975693","[[477.5751  352.8857  511.01718 420.88776]]","{'size': [672, 1008], 'counts': b'URj9a0Yd0:I3M4M4L3M3N2N3L3N2N1O1N2O1N2M3N200O11O001N5L2M2M3N2M3N3K5K5H:CbiU:'}","0.99232835","494.0","286.0","False","False","00","08","283-2","08","286.0","0.04728835978835979","mask_1261",24,"gt1ra3B73_283-2"
"571","mask_1262_1",0.521369762616463,-0.845521562768715,3.72002020718658,1.75202893712092,1262,5,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-3~0000000008.jpg","late_planting","gt1ra3B73","defoliated","1701","0.725569708875862","[[425.27585 235.99333 459.47522 307.4445 ]]","{'size': [672, 1008], 'counts': b'[jg88ad0a0B:H5L6H5M3L3N2M2N3N1O1000000O2O000001O1O0O4M5I5K4L3L4N2N3L>B4KbPX;'}","0.96019673","442","399.5","FALSE","FALSE","0","8","405-3","7","399.5","0.07421875","mask_1262",21,"gt1ra3B73_405-3"
"572","mask_1262_12",2.28748911784491,-1.35885012527266,-1.68024346918575,-1.4727551478868,1262,1,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/gt1ra3B73/defoliated/gt1ra3_283-2~0000000008.jpg","late_planting","gt1ra3B73","defoliated","1144","0.7669284391649033","[[398.32642 196.08217 426.54977 253.02925]]","{'size': [672, 1008], 'counts': b'iQV8k0oc07L4M2O1N3M2O2N1O2O1O0100O100O1O1O2N2N2N1O3L3M5L3L5Knfm;'}","0.98482126","412.0","447.5","False","False","00","08","283-2","08","447.5","0.07390873015873016","mask_1262",24,"gt1ra3B73_283-2"
"573","mask_1263_1",1.99762620960054,-0.415385232286215,2.23078126205058,2.29052329539988,1263,6,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-3~0000000008.jpg","late_planting","gt1ra3B73","defoliated","2609","0.576532231948671","[[448.46185 212.87494 485.51926 312.19293]]","{'size': [672, 1008], 'counts': b'^mV9m0kc0>F5M4L3M3O1M2O2N1O1N2N2B>J6M3M3N2O1000O100000O02N1O2N1M4M5I9G?_Of0\\O5K7HVof:'}","0.92042935","466.5","410","FALSE","FALSE","0","8","405-3","7","410","0.0762648809523809","mask_1263",21,"gt1ra3B73_405-3"
"574","mask_1263_12",3.4109412289748,5.87618560519785,-1.38322876978799,2.09887787082715,1263,2,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/gt1ra3B73/defoliated/gt1ra3_283-2~0000000008.jpg","late_planting","gt1ra3B73","defoliated","1971","0.6288040684249054","[[448.3027  351.91324 484.3571  434.55347]]","{'size': [672, 1008], 'counts': b'VQW9j0Pd09H8F:D:F;M3N1O1O0101N2N2N1O1O1O1O010O1O1O001O1N2O1N3L4M5cNR]O>mc0K3L5JVih:'}","0.9753656","465.0","279.0","False","False","00","08","283-2","08","279.0","0.046130952380952384","mask_1263",24,"gt1ra3B73_283-2"
"575","mask_1264_1",-3.12586989958881,-0.669941937535845,-0.912194828165373,0.26296894342427,1264,1,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-3~0100000008.jpg","late_planting","gt1ra3B73","defoliated","2126","0.880136851142088","[[375.29218 225.94356 420.16144 288.4027 ]]","{'size': [672, 1008], 'counts': b'hdg7k0Rd08I5K3N2N2M2O2N1O2N100O1O100O10000O10000O11O0000000000001O0O101N2N1O2M3M4K4L5J6J7I`YR<'}","0.98764765","397.5","414.5","FALSE","FALSE","1","8","405-3","7","563","0.104724702380952","mask_1264",21,"gt1ra3B73_405-3"
"576","mask_1264_12",-0.0889146512934695,3.76829154881018,2.2433256379208,-0.243410526025778,1264,3,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/gt1ra3B73/defoliated/gt1ra3_283-2~0000000008.jpg","late_planting","gt1ra3B73","defoliated","2076","0.8177580676623614","[[310.95053  97.75577 361.02237 158.18173]]","{'size': [672, 1008], 'counts': b'WV\\6<bd06L4K5L2N3M1N3N2N101N1O2N1O2N1O100O2N1O1O1O1O00100O01O1O001O1O001O0O2O1O2M2O0O2N1O2O1O1O1N2O2M2M:XO__X='}","0.93221724","335.5","544.5","False","False","00","08","283-2","08","544.5","0.08994708994708994","mask_1264",24,"gt1ra3B73_283-2"
"577","mask_1265_1",0.818760079458367,0.793802517185308,1.83650383345537,1.65863956540847,1265,3,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-3~0100000008.jpg","late_planting","gt1ra3B73","defoliated","2628","0.726286047093012","[[345.28287 202.35936 394.79694 287.39047]]","{'size': [672, 1008], 'counts': b'ZnS72id0?UOD\\\\Od0[c0C`\\Ob0[c0e0L5K4L3N1O1N2O100O1O1O2OO01000000001O0O3N000O0010O01O1O001O1O1O2M3M3M5K5K2N3M4J7F?EQ[c<'}","0.9814891","369.5","427.5","FALSE","FALSE","1","8","405-3","7","589","0.109561011904762","mask_1265",21,"gt1ra3B73_405-3"
"578","mask_1265_12",-1.28605067840814,1.502865059406,-0.764893116632839,0.221276507182772,1265,0,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/gt1ra3B73/defoliated/gt1ra3_283-2~0100000008.jpg","late_planting","gt1ra3B73","defoliated","2355","0.8358263658247851","[[306.67447 372.18277 366.32312 433.69388]]","{'size': [672, 1008], 'counts': b'm_Z6<ad08J3M4L2O2M2O2M2O2N1O1N2O1O1O1O2N001O100O1O1O10O01O010O010O010O0100O1O1O1O1O10O01O1O1O1O2N1O1O2N1N3N2M3M3M4L3K[WV='}","0.99203545","335.5","270.5","False","False","01","08","283-2","08","275.0","0.04546957671957672","mask_1265",24,"gt1ra3B73_283-2"
"579","mask_1266_1",3.29997149418831,0.370840663047562,3.94180468116151,1.07724164824106,1266,5,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-3~0100000008.jpg","late_planting","gt1ra3B73","defoliated","2309","0.653522752762969","[[295.61212  39.48443 334.70554 128.69862]]","{'size': [672, 1008], 'counts': b'\\oR6k0Pd0<E8H9D;F9K3N2N1O100O100O1001O001O1O2N:F2N1O1O1O1O2M2N2N3L4L5I6K6I8I7J6IWWj='}","0.9706303","315","587","FALSE","FALSE","1","8","405-3","7","908","0.16889880952381","mask_1266",21,"gt1ra3B73_405-3"
"580","mask_1266_12",0.953363415294954,-0.0820382280010391,0.511267122164149,2.49922660262991,1266,1,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/gt1ra3B73/defoliated/gt1ra3_283-2~0100000008.jpg","late_planting","gt1ra3B73","defoliated","3165","0.6465391304059925","[[527.209   190.15117 573.0667  293.79337]]","{'size': [672, 1008], 'counts': b'Vhj:f0Rd0;I5L5K3N3L4M3M2O1N2N2N2N2M3L4L4M3N2N2N2N2M4N0O2O100O100000O1O1O1O2M2N3L3K6L5J5K6K5kNk\\O2ac0Acnm8'}","0.9913891","549.5","427.5","False","False","01","08","283-2","08","589.0","0.09738756613756613","mask_1266",24,"gt1ra3B73_283-2"
"581","mask_1267_1",-0.931446883392971,1.58822304202125,-2.03452627902556,2.17534140769533,1267,6,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-3~0100000008.jpg","late_planting","gt1ra3B73","defoliated","2146","0.856531586833185","[[375.34146 108.88341 422.0673  173.40834]]","{'size': [672, 1008], 'counts': b'Sag77ed0>B7K5K3N2N3M3N1O2M4L3M3M2N2O1N1000000001O00001O1O00001M3M2O2N100O2N2N1O2N3M2N3M3N2M3M6Hl]P<'}","0.9696326","399","531","FALSE","FALSE","1","8","405-3","7","796","0.148065476190476","mask_1267",21,"gt1ra3B73_405-3"
"582","mask_1267_12",2.37430654456544,-2.23336796972524,0.968806714834044,0.0118705421389005,1267,2,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/gt1ra3B73/defoliated/gt1ra3_283-2~0100000008.jpg","late_planting","gt1ra3B73","defoliated","2070","0.8017385201551764","[[511.57608     3.3316574 552.3851     73.15949  ]]","{'size': [672, 1008], 'counts': b'ne`:f0Vd0<F5K4L3N2M3N2M3M2O2N1O2M2O1O100O1000000001O2N3M2N2N2M2O2N1N2O1O1N3M2N3L4K:\\OXW[9'}","0.9877993","532.0","634.5","False","False","01","08","283-2","08","1003.0","0.1658399470899471","mask_1267",24,"gt1ra3B73_283-2"
"583","mask_1268_1",-3.68470276106709,-0.42615026147946,1.17125947294401,-0.60406010323425,1268,7,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-3~0100000008.jpg","late_planting","gt1ra3B73","defoliated","2027","0.820212953942329","[[409.63843 109.11157 449.62936 176.74306]]","{'size': [672, 1008], 'counts': b'PV]8k0Qd06L2O2N1O2N1O2O2M4M5J3M2O1O1O0O1000001N10000001O00001O1O1O1O1N3N2M2N4K4K6H;Dmf^;'}","0.9392369","429","528.5","FALSE","FALSE","1","8","405-3","7","791","0.147135416666667","mask_1268",21,"gt1ra3B73_405-3"
"584","mask_1268_12",3.51556912125947,2.30609463201997,0.646769991253907,4.0350800764503,1268,4,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/gt1ra3B73/defoliated/gt1ra3_283-2~0100000008.jpg","late_planting","gt1ra3B73","defoliated","2149","0.6219939893151835","[[423.83612  110.757484 463.14264  195.62071 ]]","{'size': [672, 1008], 'counts': b'Q]f8a0Yd0<H5K4M2M4M2M2O2N1N200N2O1XOaNn]O`1Qb0hNe]O[1Zb0f000000O101O001N2O2N1N3M3N5I9H1O3L3M4L5J6I8H_UV;'}","0.9824937","442.5","519.5","False","False","01","08","283-2","08","773.0","0.12781084656084657","mask_1268",24,"gt1ra3B73_283-2"
"585","mask_1269_1",2.46212294664153,0.477763129770729,-1.53198840026273,1.233399669977,1269,0,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-3~0200000008.jpg","late_planting","gt1ra3B73","defoliated","1023","0.799411507387942","[[400.71094 201.62903 432.16968 253.45622]]","{'size': [672, 1008], 'counts': b'RfX8`0^d05L3J5M4M1O2N1O1O2O0O2N1O001O1O1O0010N2O2O1M3N3L4L5J7I:CUii;'}","0.9900485","417","444","FALSE","FALSE","2","8","405-3","7","1066","0.19828869047619","mask_1269",21,"gt1ra3B73_405-3"
"586","mask_1269_12",1.48033509542598,1.38995486394092,1.3479417310848,0.349200861525395,1269,5,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/gt1ra3B73/defoliated/gt1ra3_283-2~0100000008.jpg","late_planting","gt1ra3B73","defoliated","2558","0.6238469011387575","[[345.9654  326.4203  393.52225 417.8581 ]]","{'size': [672, 1008], 'counts': b'_\\S75hd07J4M2O1N3Mm0TO7I4L5K2O0O2O1N2O0O1000000000000001N2O1O0O2O2M1O2N2N2O1N2N2N2N2N3L3N3M3M4K5K6I;CeVc<'}","0.9740724","369.0","301.0","False","False","01","08","283-2","08","336.0","0.05555555555555555","mask_1269",24,"gt1ra3B73_283-2"
"587","mask_127_1",0.236803096965407,2.47602608727073,0.966668276260871,1.35357511718919,127,5,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/defoliated/154-5~0000000008.jpg","early_planting","gt1ra3B73","defoliated","3133","0.743166207691526","[[326.14578 297.3391  377.92468 386.4438 ]]","{'size': [672, 1008], 'counts': b'gag6`02BVd0P1B=E6J6K3N2N2N3M2N1O2N2N2N1O10000O1O100O010000O010O1O1O1O1O1N2O2N1O2N1N3N2M4M2N2M3M4L4J7G9G<\\O^]n<'}","0.97345203","351.5","330.5","FALSE","FALSE","0","8","154-5","3","330.5","0.122767857142857","mask_127",21,"gt1ra3B73_154-5"
"588","mask_127_12",6.64123280562033,-0.343920630708372,-1.6637856538059,-0.886655287852202,127,3,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/gt1ra3B73/defoliated/gt1ra3_266-2~0400000008.jpg","early_planting","gt1ra3B73","defoliated","2445","0.6910825574179456","[[548.2864  360.06866 593.0537  443.66354]]","{'size': [672, 1008], 'counts': b'jeX;>_d07^O@W\\Oh0dc0<M4M4L4L1N3O0O2N1N2N3B=O1O100001O1O2N3M2N2N1O2N1O3M2N2N2M3N1O1N1O2O1N2N3L4L5K3M6H^n_8'}","0.9246147","570.5","269.5","False","False","04","08","266-2","05","1081.5","0.2681051587301587","mask_127",24,"gt1ra3B73_266-2"
"589","mask_1270_1",-1.53511918608175,3.3548170421408,-1.05058669432055,0.989018851748779,1270,1,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-3~0200000008.jpg","late_planting","gt1ra3B73","defoliated","1388","0.841353239685907","[[376.83835 191.22392 411.67236 246.05417]]","{'size': [672, 1008], 'counts': b'hcg7=]d08J6K4M3L4N3L2O2O1N2O1O2OO01O01O0001O01O001O0O2O1O001N2N3M3L5J7I_WX<'}","0.98635745","393","453","FALSE","FALSE","2","8","405-3","7","1093","0.203311011904762","mask_1270",21,"gt1ra3B73_405-3"
"590","mask_1270_12",-4.22349200502241,-0.269025157407501,4.74287678946209,3.89639420578661,1270,9,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/gt1ra3B73/defoliated/gt1ra3_283-2~0100000008.jpg","late_planting","gt1ra3B73","defoliated","1693","0.7667977961026765","[[397.92606 124.81466 432.23355 194.43674]]","{'size': [672, 1008], 'counts': b'iZU8>\\d0<H7J7I6J3J5L4M3O0O100001O0000O1000000000O1O2O1N3M5K4L4K4N4K4M2M7Hoji;'}","0.91893244","414.5","509.5","False","False","01","08","283-2","08","753.0","0.12450396825396826","mask_1270",24,"gt1ra3B73_283-2"
"591","mask_1271_1",3.70391018334189,-1.7369457597532,-0.62979483065876,0.198406158509257,1271,3,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-3~0200000008.jpg","late_planting","gt1ra3B73","defoliated","1804","0.721184280739033","[[359.8948  335.7109  393.93393 408.9811 ]]","{'size': [672, 1008], 'counts': b'ic\\7c0Wd0:H6K5K4N2N2M3M2O1N2N2N3M2O1O1N2O1O1O1O10O101O1O1N4L3M:E4M3M3L5J9TOTcb<'}","0.9792473","376.5","299","FALSE","FALSE","2","8","405-3","7","631","0.117373511904762","mask_1271",21,"gt1ra3B73_405-3"
